id_transaccion,monto,fecha,tipo,es_fraudulenta,moneda,descripcion,canal,id_cuenta_origen,id_cuenta_destino,id_dispositivo,id_ubicacion
1815,2874.21,2025-09-26,Transferencia,False,MXN,TXN-001815,Sucursal,1429,58,34,163
1816,13499.79,2022-03-29,Préstamo,False,USD,TXN-001816,App Móvil,1015,495,424,26
1817,14910.65,2025-04-18,Compra,False,USD,TXN-001817,App Móvil,454,1360,395,69
1818,16187.45,2023-12-09,Retiro,False,USD,TXN-001818,Telefónico,717,986,207,33
1819,24499.4,2023-11-25,Transferencia,False,EUR,TXN-001819,App Móvil,1151,819,434,101
1820,3521.12,2024-08-16,Transferencia,False,EUR,TXN-001820,ATM,1068,1041,426,174
1821,42981.61,2025-04-07,Retiro,False,GTQ,TXN-001821,Telefónico,853,166,246,108
1822,12551.7,2023-12-01,Compra,False,EUR,TXN-001822,ATM,490,795,123,179
1823,43182.3,2023-03-01,Compra,True,EUR,TXN-001823,Sucursal,847,239,193,48
1824,45315.9,2024-11-12,Pago,False,EUR,TXN-001824,Sucursal,270,535,414,18
1825,4085.39,2025-12-23,Depósito,False,COP,TXN-001825,Sucursal,1216,264,320,143
1826,28990.9,2024-12-12,Depósito,False,COP,TXN-001826,Telefónico,1434,795,419,190
1827,28586.96,2022-04-30,Retiro,False,USD,TXN-001827,Sucursal,406,175,53,67
1828,19440.17,2023-01-11,Pago,False,EUR,TXN-001828,Telefónico,1452,420,81,109
1829,11760.68,2022-10-02,Depósito,False,EUR,TXN-001829,Sucursal,513,273,11,29
1830,10197.94,2025-05-25,Transferencia,False,COP,TXN-001830,Telefónico,1000,800,436,63
1831,32582.76,2024-01-14,Préstamo,False,EUR,TXN-001831,Web,956,1398,398,2
1832,8697.1,2023-01-22,Retiro,True,MXN,TXN-001832,Sucursal,861,308,212,165
1833,22744.14,2023-08-16,Pago,False,COP,TXN-001833,Telefónico,723,1005,317,17
1834,43994.83,2025-12-24,Transferencia,False,USD,TXN-001834,Web,4,611,481,53
1835,37622.34,2024-12-08,Pago,False,MXN,TXN-001835,ATM,38,447,391,53
1836,34178.7,2023-12-01,Depósito,False,GTQ,TXN-001836,App Móvil,666,261,571,132
1837,653.21,2025-01-11,Transferencia,False,MXN,TXN-001837,Telefónico,1415,310,338,130
1838,48329.51,2025-02-25,Retiro,False,USD,TXN-001838,App Móvil,1365,846,106,25
1839,25130.8,2024-09-19,Compra,True,GTQ,TXN-001839,Web,1344,336,401,109
1840,11434.47,2025-06-16,Retiro,False,MXN,TXN-001840,Web,789,806,520,19
1841,7926.69,2023-10-31,Compra,False,COP,TXN-001841,ATM,1332,505,345,3
1842,48859.12,2022-04-11,Préstamo,False,USD,TXN-001842,Telefónico,395,412,285,8
1843,18067.74,2025-11-11,Pago,False,GTQ,TXN-001843,Web,461,1005,160,182
1844,6315.96,2025-11-11,Retiro,False,MXN,TXN-001844,Sucursal,514,703,101,150
1845,2381.34,2023-05-27,Transferencia,False,EUR,TXN-001845,Sucursal,1294,702,514,117
1846,22809.5,2025-12-06,Depósito,True,EUR,TXN-001846,Web,1138,127,291,160
1847,30185.59,2022-11-24,Préstamo,False,COP,TXN-001847,Telefónico,599,1110,244,130
1848,45467.05,2022-06-01,Retiro,False,GTQ,TXN-001848,ATM,1030,347,479,114
1849,13419.66,2024-03-30,Préstamo,False,GTQ,TXN-001849,Sucursal,1018,848,361,113
1850,6891.93,2022-12-08,Pago,False,MXN,TXN-001850,App Móvil,848,710,582,168
1851,13451.99,2025-09-26,Transferencia,False,USD,TXN-001851,Telefónico,672,1345,313,144
1852,38937.02,2023-06-09,Préstamo,False,EUR,TXN-001852,Sucursal,540,1189,492,105
1853,36094.27,2025-01-15,Compra,False,MXN,TXN-001853,ATM,810,158,349,5
1854,44740.7,2025-11-29,Retiro,False,COP,TXN-001854,ATM,70,1449,410,191
1855,9383.53,2025-03-01,Préstamo,False,EUR,TXN-001855,Telefónico,909,1056,193,99
1856,28962.88,2022-11-12,Préstamo,False,MXN,TXN-001856,App Móvil,32,240,426,99
1857,38752.31,2024-04-19,Transferencia,False,COP,TXN-001857,Sucursal,218,1151,548,11
1858,45.85,2023-04-03,Préstamo,False,USD,TXN-001858,Telefónico,898,279,563,26
1859,580.21,2025-06-19,Depósito,False,MXN,TXN-001859,Sucursal,137,324,439,57
1860,47213.46,2024-06-27,Pago,False,EUR,TXN-001860,ATM,908,336,516,58
1861,21032.17,2025-08-04,Transferencia,True,COP,TXN-001861,App Móvil,769,741,356,104
1862,24524.28,2023-02-01,Compra,False,MXN,TXN-001862,Sucursal,1351,668,490,9
1863,19560.76,2025-05-15,Pago,False,GTQ,TXN-001863,Sucursal,651,534,258,186
1864,29521.28,2023-12-01,Retiro,False,MXN,TXN-001864,Telefónico,1223,12,546,127
1865,33057.46,2024-11-25,Compra,False,MXN,TXN-001865,Telefónico,494,1472,128,15
1866,10625.14,2025-04-22,Pago,False,MXN,TXN-001866,Sucursal,330,677,131,81
1867,38869.98,2025-11-06,Transferencia,False,COP,TXN-001867,ATM,558,1015,529,14
1868,42472.31,2024-03-01,Transferencia,False,EUR,TXN-001868,Telefónico,627,29,479,197
1869,1288.51,2025-10-07,Transferencia,False,GTQ,TXN-001869,Sucursal,27,84,215,133
1870,12889.08,2025-12-23,Pago,False,EUR,TXN-001870,Sucursal,1038,656,290,63
1871,11606.54,2022-03-08,Compra,False,COP,TXN-001871,ATM,824,1173,108,54
1872,26561.15,2024-02-14,Depósito,False,GTQ,TXN-001872,Telefónico,220,1177,225,37
1873,47953.25,2022-09-15,Préstamo,False,COP,TXN-001873,ATM,224,412,180,92
1874,5187.19,2025-04-08,Préstamo,False,GTQ,TXN-001874,Web,1291,139,362,154
1875,28895.4,2025-03-28,Retiro,False,GTQ,TXN-001875,Web,615,30,322,145
1876,31246.52,2022-03-16,Préstamo,False,USD,TXN-001876,Web,919,1273,253,143
1877,22388.44,2024-08-16,Depósito,False,MXN,TXN-001877,App Móvil,1111,1454,397,43
1878,28866.16,2022-05-26,Pago,False,EUR,TXN-001878,App Móvil,1491,1073,218,145
1879,27510.16,2023-08-11,Retiro,False,USD,TXN-001879,App Móvil,1254,964,541,26
1880,20379.28,2025-03-10,Préstamo,False,USD,TXN-001880,Telefónico,1046,403,459,181
1881,19247.58,2024-11-10,Pago,False,GTQ,TXN-001881,Sucursal,18,370,126,90
1882,4001.44,2023-04-01,Pago,False,GTQ,TXN-001882,App Móvil,633,1146,482,131
1883,17062.6,2024-04-11,Depósito,False,MXN,TXN-001883,App Móvil,850,116,140,181
1884,27638.06,2022-03-10,Pago,False,GTQ,TXN-001884,Web,1362,1145,544,114
1885,13498.11,2025-07-02,Pago,False,USD,TXN-001885,App Móvil,655,897,215,107
1886,21900.93,2022-08-15,Compra,False,USD,TXN-001886,ATM,27,775,484,170
1887,16188.22,2024-08-11,Transferencia,False,USD,TXN-001887,Sucursal,359,775,289,148
1888,47401.79,2022-07-14,Préstamo,False,EUR,TXN-001888,ATM,849,977,235,116
1889,17778.65,2023-09-01,Préstamo,False,COP,TXN-001889,Telefónico,730,364,150,83
1890,20968.86,2025-05-21,Compra,False,GTQ,TXN-001890,App Móvil,286,1476,534,94
1891,40948.54,2024-06-05,Depósito,False,USD,TXN-001891,Web,214,211,557,89
1892,23002.75,2024-05-11,Depósito,False,GTQ,TXN-001892,ATM,153,655,62,170
1893,472.18,2023-02-19,Compra,False,USD,TXN-001893,App Móvil,848,1090,597,58
1894,16187.31,2024-09-20,Retiro,True,COP,TXN-001894,Sucursal,531,889,53,64
1895,37330.24,2024-02-11,Pago,False,USD,TXN-001895,Web,1282,613,554,148
1896,15039.66,2024-01-07,Pago,False,EUR,TXN-001896,ATM,309,501,463,14
1897,15846.45,2023-11-22,Préstamo,False,MXN,TXN-001897,Telefónico,695,158,137,104
1898,27200.36,2023-02-19,Pago,False,EUR,TXN-001898,Web,394,1097,476,23
1899,33257.98,2024-03-09,Pago,False,COP,TXN-001899,Sucursal,774,226,594,119
1900,20904.15,2023-03-18,Préstamo,False,MXN,TXN-001900,App Móvil,514,986,215,176
1901,32576.11,2025-02-21,Depósito,False,USD,TXN-001901,Sucursal,1140,706,540,25
1902,45901.15,2022-11-14,Pago,False,COP,TXN-001902,ATM,1169,388,93,198
1903,46658.63,2022-10-13,Compra,False,GTQ,TXN-001903,Sucursal,1460,360,190,90
1904,28992.48,2022-07-14,Compra,False,EUR,TXN-001904,ATM,493,1404,350,95
1905,42167.19,2023-10-14,Compra,False,COP,TXN-001905,Web,570,132,88,67
1906,44528.11,2023-04-06,Transferencia,False,USD,TXN-001906,Web,8,105,518,39
1907,9547.29,2025-06-08,Transferencia,False,EUR,TXN-001907,Sucursal,883,973,594,194
1908,18020.87,2024-10-28,Compra,False,MXN,TXN-001908,Web,1120,779,95,50
1909,2993.53,2025-01-10,Depósito,False,COP,TXN-001909,ATM,303,751,396,75
1910,14909.83,2025-11-04,Préstamo,False,COP,TXN-001910,Telefónico,1281,431,180,54
1911,8508.22,2024-06-18,Pago,False,COP,TXN-001911,Telefónico,42,1181,297,102
1912,10681.29,2024-03-23,Pago,False,USD,TXN-001912,App Móvil,957,1361,568,76
1913,5165.36,2024-03-18,Pago,False,COP,TXN-001913,App Móvil,794,86,242,54
1914,15586.71,2023-08-05,Préstamo,True,MXN,TXN-001914,ATM,1436,830,585,21
1915,21661.03,2023-06-05,Préstamo,False,USD,TXN-001915,App Móvil,1294,185,235,25
1916,47537.97,2024-04-23,Pago,False,MXN,TXN-001916,Sucursal,126,1461,184,193
1917,13713.34,2023-09-19,Transferencia,False,EUR,TXN-001917,App Móvil,295,1074,547,163
1918,30769.92,2024-02-14,Pago,False,USD,TXN-001918,Telefónico,679,930,361,20
1919,101.62,2024-05-24,Transferencia,False,GTQ,TXN-001919,Sucursal,214,1299,425,192
1920,39521.18,2024-03-08,Transferencia,False,EUR,TXN-001920,Sucursal,90,1352,19,164
1921,13099.72,2023-02-13,Compra,False,COP,TXN-001921,App Móvil,213,906,389,35
1922,3638.84,2024-03-07,Préstamo,True,MXN,TXN-001922,Telefónico,640,569,558,74
1923,43683.28,2022-10-30,Transferencia,False,MXN,TXN-001923,ATM,655,964,58,46
1924,7652.29,2024-12-10,Compra,False,USD,TXN-001924,ATM,1400,561,273,191
1925,23051.14,2025-08-08,Transferencia,False,MXN,TXN-001925,Web,521,29,529,96
1926,12201.71,2023-12-10,Préstamo,False,GTQ,TXN-001926,Sucursal,50,346,445,114
1927,27049.0,2023-04-01,Préstamo,False,USD,TXN-001927,App Móvil,194,518,512,196
1928,22759.53,2024-01-01,Retiro,False,GTQ,TXN-001928,Web,166,522,577,142
1929,14642.41,2022-12-31,Pago,False,GTQ,TXN-001929,Web,1424,340,520,172
1930,17833.33,2022-04-08,Compra,False,COP,TXN-001930,ATM,1125,148,143,29
1931,27381.69,2022-11-20,Depósito,False,COP,TXN-001931,Sucursal,903,804,171,86
1932,37964.58,2023-04-12,Préstamo,False,USD,TXN-001932,ATM,94,671,65,60
1933,11938.1,2025-11-10,Pago,False,EUR,TXN-001933,App Móvil,1231,605,173,125
1934,19877.69,2023-05-06,Compra,False,USD,TXN-001934,Telefónico,514,1230,289,76
1935,41990.97,2024-03-15,Retiro,False,EUR,TXN-001935,Web,97,1391,599,152
1936,42150.41,2023-12-31,Préstamo,False,COP,TXN-001936,App Móvil,545,317,196,58
1937,20550.24,2022-07-16,Retiro,False,COP,TXN-001937,Sucursal,54,1071,252,33
1938,2349.92,2022-02-11,Retiro,False,GTQ,TXN-001938,ATM,1210,1329,524,127
1939,16735.65,2023-10-08,Transferencia,True,COP,TXN-001939,Web,1354,217,217,120
1940,5247.59,2024-09-16,Retiro,False,EUR,TXN-001940,ATM,1000,349,482,147
1941,28404.32,2024-08-23,Transferencia,False,MXN,TXN-001941,ATM,1415,475,11,8
1942,12817.44,2025-10-23,Compra,False,EUR,TXN-001942,Telefónico,411,1455,406,85
1943,37718.06,2023-07-24,Compra,False,MXN,TXN-001943,Sucursal,1381,997,387,2
1944,10963.91,2022-04-29,Retiro,False,MXN,TXN-001944,ATM,907,277,107,38
1945,5290.13,2024-06-12,Compra,True,COP,TXN-001945,Web,14,1144,514,164
1946,42011.3,2024-12-28,Préstamo,False,COP,TXN-001946,ATM,316,729,5,79
1947,12360.86,2024-04-03,Transferencia,False,USD,TXN-001947,Sucursal,443,1190,337,124
1948,6628.61,2024-05-07,Compra,False,EUR,TXN-001948,Telefónico,904,765,53,56
1949,21373.41,2024-12-07,Transferencia,False,MXN,TXN-001949,ATM,1365,203,154,67
1950,3362.12,2024-09-25,Depósito,False,EUR,TXN-001950,Web,1327,1134,528,59
1951,581.09,2024-01-03,Pago,False,COP,TXN-001951,ATM,1256,451,139,190
1952,2097.92,2023-12-10,Pago,False,USD,TXN-001952,Telefónico,1430,814,573,120
1953,35243.75,2022-06-22,Retiro,True,COP,TXN-001953,Telefónico,485,595,501,185
1954,48913.94,2024-09-29,Pago,False,MXN,TXN-001954,Sucursal,624,933,38,71
1955,2002.16,2024-07-28,Compra,False,GTQ,TXN-001955,Telefónico,1206,1262,318,94
1956,28752.46,2023-04-23,Compra,False,MXN,TXN-001956,App Móvil,798,689,33,170
1957,12548.39,2023-02-26,Depósito,False,COP,TXN-001957,Telefónico,411,1408,99,14
1958,14673.96,2025-10-13,Depósito,False,EUR,TXN-001958,Sucursal,1063,42,285,55
1959,42775.8,2022-08-02,Préstamo,False,COP,TXN-001959,Telefónico,65,971,468,170
1960,33874.73,2025-03-26,Compra,False,GTQ,TXN-001960,Sucursal,930,140,328,130
1961,11587.65,2022-05-24,Transferencia,False,GTQ,TXN-001961,ATM,948,371,551,85
1962,45860.77,2022-08-15,Pago,False,MXN,TXN-001962,ATM,901,1139,489,178
1963,41597.44,2022-10-22,Compra,False,GTQ,TXN-001963,Web,328,1125,503,195
1964,32070.5,2024-01-22,Préstamo,False,USD,TXN-001964,ATM,1152,1278,592,173
1965,31229.79,2025-07-30,Compra,False,EUR,TXN-001965,App Móvil,1193,132,357,174
1966,43784.63,2025-12-31,Pago,False,GTQ,TXN-001966,ATM,1148,686,220,117
1967,6207.69,2025-03-04,Depósito,False,MXN,TXN-001967,App Móvil,853,417,505,32
1968,41732.11,2025-12-25,Transferencia,False,EUR,TXN-001968,ATM,892,1275,3,2
1969,1820.1,2024-04-20,Transferencia,False,USD,TXN-001969,Web,122,557,126,14
1970,15624.31,2024-06-29,Compra,False,MXN,TXN-001970,Web,1489,866,599,106
1971,8831.48,2025-09-17,Retiro,False,EUR,TXN-001971,Web,1074,331,465,53
1972,49744.52,2025-03-25,Préstamo,False,COP,TXN-001972,Web,548,530,384,30
1973,24027.22,2024-04-21,Depósito,False,EUR,TXN-001973,ATM,1315,1222,457,188
1974,45067.79,2025-02-21,Préstamo,False,USD,TXN-001974,Sucursal,751,1042,69,16
1975,9383.84,2025-11-26,Pago,False,EUR,TXN-001975,Telefónico,1436,661,57,111
1976,22984.94,2023-02-04,Préstamo,False,MXN,TXN-001976,App Móvil,1420,1015,110,122
1977,35034.99,2022-11-20,Retiro,False,MXN,TXN-001977,App Móvil,593,460,48,76
1978,45019.99,2024-03-23,Depósito,False,MXN,TXN-001978,ATM,248,412,152,123
1979,5533.85,2024-07-06,Compra,False,MXN,TXN-001979,App Móvil,2,897,450,111
1980,473.44,2023-08-29,Pago,False,MXN,TXN-001980,Web,437,668,584,185
1981,34380.83,2025-01-26,Préstamo,False,GTQ,TXN-001981,Sucursal,1245,49,417,119
1982,46646.8,2024-06-16,Transferencia,False,USD,TXN-001982,ATM,815,278,320,64
1983,32021.08,2025-03-22,Transferencia,False,EUR,TXN-001983,Telefónico,148,812,317,108
1984,6314.27,2023-08-03,Depósito,False,MXN,TXN-001984,Telefónico,559,989,162,168
1985,10216.18,2024-03-11,Préstamo,False,GTQ,TXN-001985,ATM,92,1397,360,9
1986,19649.62,2023-06-12,Transferencia,True,COP,TXN-001986,Sucursal,1359,379,232,24
1987,39650.22,2025-12-29,Depósito,False,MXN,TXN-001987,Sucursal,277,317,446,104
1988,32802.65,2025-07-24,Pago,False,EUR,TXN-001988,Web,662,587,117,178
1989,13884.27,2025-12-07,Pago,False,COP,TXN-001989,Sucursal,844,1158,76,120
1990,611.21,2022-05-19,Pago,False,COP,TXN-001990,App Móvil,1127,1364,341,116
1991,5796.07,2024-06-27,Compra,False,COP,TXN-001991,Sucursal,460,383,304,92
1992,6677.82,2022-09-02,Transferencia,False,MXN,TXN-001992,App Móvil,681,763,357,171
1993,429.86,2022-11-17,Compra,False,EUR,TXN-001993,App Móvil,749,1020,576,103
1994,44475.29,2022-07-09,Pago,False,USD,TXN-001994,ATM,1089,1010,597,179
1995,21706.6,2023-10-14,Compra,False,MXN,TXN-001995,Telefónico,1119,1207,155,103
1996,21549.97,2025-08-20,Pago,True,EUR,TXN-001996,ATM,505,643,65,94
1997,40018.92,2024-07-03,Préstamo,False,EUR,TXN-001997,App Móvil,179,989,600,52
1998,12530.7,2022-05-18,Pago,False,MXN,TXN-001998,Web,973,1067,274,196
1999,26502.72,2022-05-16,Compra,True,MXN,TXN-001999,Sucursal,515,685,164,29
2000,20849.67,2023-07-22,Préstamo,False,MXN,TXN-002000,App Móvil,405,551,328,39
